南京政府,察哈尔,"['六月', '初', '，', '日军', '向', '察哈尔', '进攻', '，', '并', '以', '《塘沽协定》', '为', '口实', '，', '迫使', '南京', '政府', '镇压', '了', '察哈尔', '民众', '抗日', '同盟军', '。']","(19, 20)","(15, 17)",民国史 (史仲文-胡晓林).txt
中共中央,苏维埃共和国,"['中共中央', '和', '中华', '苏维埃共和国', '临时', '政府', '多次', '发表', '宣言', '，', '公开', '主张', '抗日', '救国', '。']","(3, 4)","(0, 1)",民国史 (史仲文-胡晓林).txt
南京政府,日,"['《淞沪停战协定》', '、', '《塘沽停战协定》', '、', '《何梅协定》', '、', '《秦土协定》', '等', '一', '系列', '屈辱', '的', '条约', '，', '正是', '南京', '政府', '推行', '对', '日', '妥协', '外交', '的', '结果', '。']","(19, 20)","(15, 17)",民国史 (史仲文-胡晓林).txt
南京政府,苏联,"['民国', '二十一', '年', '十二月', '，', '南京', '政府', '与', '苏联', '恢复', '了', '外交', '关系', '，', '华北', '事变', '后', '两', '国', '关系', '日益', '密切', '。']","(8, 9)","(5, 7)",民国史 (史仲文-胡晓林).txt
南京政府,日,"['从', '民国', '二十四', '年', '起', '，', '南京', '政府', '的', '对', '日', '外交', '，', '改变', '了', '过去', '那种', '一味', '妥协', '退让', '的', '政策', '，', '而', '逐渐', '采取', '较', '强硬', '的', '政策', '。']","(10, 11)","(6, 8)",民国史 (史仲文-胡晓林).txt
南京政府,日,"['民国', '二十五', '年', '以后', '，', '随着', '日军', '在', '华北', '猖狂', '的', '军事', '侵略', '，', '南京', '政府', '对', '日', '外交', '渐', '趋', '强硬', '。']","(17, 18)","(14, 16)",民国史 (史仲文-胡晓林).txt
南京政府,日本,"['""', '②', '以后', '南京', '政府', '在', '对', '日本', '的', '外交', '交涉', '中', '，', '已', '不', '是', '唯命', '是', '从', '，', '而是', '坚持', '原则', '，', '据理力争', '。']","(7, 8)","(3, 5)",民国史 (史仲文-胡晓林).txt
南京政府,中,"['由于', '日本', '侵略', '的', '无理', '要求', '，', '受到', '南京', '政府', '的', '抵制', '，', '中', '日', '间', '的', '谈判', '陷入', '僵局', '。']","(13, 14)","(8, 10)",民国史 (史仲文-胡晓林).txt
南京政府,日,"['由于', '日本', '侵略', '的', '无理', '要求', '，', '受到', '南京', '政府', '的', '抵制', '，', '中', '日', '间', '的', '谈判', '陷入', '僵局', '。']","(14, 15)","(8, 10)",民国史 (史仲文-胡晓林).txt
南京政府,日,"['表明', '南京', '政府', '对', '日', '抗战', '的', '坚决', '态度', '。']","(4, 5)","(1, 3)",民国史 (史仲文-胡晓林).txt
日本关东军,吉林省,"['）', '秉承', '日本', '关东军', '的', '旨意', '，', '组织', '伪', '吉林省', '长官', '公署', '，', '自', '任', '长官', '。']","(9, 10)","(2, 4)",民国史 (史仲文-胡晓林).txt
东省特别区,中东,"['这样', '，', '东北', '地区', '被', '分割', '成', '14', '个', '省', '，', '新京', '、', '哈尔滨', '两', '个', '特别市', '和', '东省', '特别区', '（', '中东', '铁路', '沿线', '）', '。']","(21, 22)","(18, 20)",民国史 (史仲文-胡晓林).txt
中国政府,上海,"['十一日', '，', '驻', '沪', '日军', '以', '""', '虹桥', '机场', '事件', '""', '为', '口实', '，', '要求', '中国', '政府', '撤退', '驻', '上海', '的', '保安', '部队', '并', '拆除', '防御', '工事', '。']","(19, 20)","(15, 17)",民国史 (史仲文-胡晓林).txt
国民政府,中国,"['八月', '十四日', '，', '国民', '政府', '发表', '《自卫抗战声明书》', '，', '指出', '：', '""', '中国', '为', '日本', '无止境', '之', '侵咯', '所', '逼迫', '，', '兹', '已', '不得不', '实行', '自卫', '，', '抵抗', '暴力', '""', '。']","(11, 12)","(3, 5)",民国史 (史仲文-胡晓林).txt
中共中央,陕北,"['同年', '十二月', '二十五日', '，', '中共中央', '在', '陕北', '召开', '瓦窑堡', '会议', '，', '确定', '了', '抗日', '民族', '统一战线', '的', '策略', '方针', '。']","(6, 7)","(4, 5)",民国史 (史仲文-胡晓林).txt
中共中央,瓦窑堡,"['同年', '十二月', '二十五日', '，', '中共中央', '在', '陕北', '召开', '瓦窑堡', '会议', '，', '确定', '了', '抗日', '民族', '统一战线', '的', '策略', '方针', '。']","(8, 9)","(4, 5)",民国史 (史仲文-胡晓林).txt
中国政府,德,"['十日', '，', '中国', '政府', '正式', '与', '德', '、', '意', '、', '日', '宣战', '，', '太平洋', '战争', '爆发', '。']","(6, 7)","(2, 4)",民国史 (史仲文-胡晓林).txt
中国政府,意,"['十日', '，', '中国', '政府', '正式', '与', '德', '、', '意', '、', '日', '宣战', '，', '太平洋', '战争', '爆发', '。']","(8, 9)","(2, 4)",民国史 (史仲文-胡晓林).txt
中国政府,日,"['十日', '，', '中国', '政府', '正式', '与', '德', '、', '意', '、', '日', '宣战', '，', '太平洋', '战争', '爆发', '。']","(10, 11)","(2, 4)",民国史 (史仲文-胡晓林).txt
旅顺海军基地,中,"['其', '条件', '是', '：', '外', '蒙古', '独立', '、', '库页岛', '南部', '及', '邻近', '岛屿', '交还', '苏联', '、', '大连港', '国际化', '、', '苏联', '租用', '旅顺', '海军', '基地', '、', '中', '苏', '共同', '经营', '中', '长', '铁路', '和', '南', '满', '铁路', '等', '。']","(25, 26)","(21, 24)",民国史 (史仲文-胡晓林).txt
旅顺海军基地,苏,"['其', '条件', '是', '：', '外', '蒙古', '独立', '、', '库页岛', '南部', '及', '邻近', '岛屿', '交还', '苏联', '、', '大连港', '国际化', '、', '苏联', '租用', '旅顺', '海军', '基地', '、', '中', '苏', '共同', '经营', '中', '长', '铁路', '和', '南', '满', '铁路', '等', '。']","(26, 27)","(21, 24)",民国史 (史仲文-胡晓林).txt
中国政府,雅尔塔,"['这', '一切', '，', '为', '苏联', '出兵', '中国', '东北', '铺平', '了', '道路', '，', '也', '迫使', '中国', '政府', '正式', '承认', '雅尔塔', '协定', '所', '规定', '的', '苏联', '在', '中国', '东北', '获得', '的', '权益', '。']","(18, 19)","(14, 16)",民国史 (史仲文-胡晓林).txt
关东军,日本,"['九日', '，', '苏军', '从', '中国', '东北', '的', '东部', '、', '北部', '、', '西部', '和', '朝鲜', '北部', '向', '日本', '关东军', '发起', '猛攻', '，', '在', '东北', '抗日', '军民', '的', '有力', '配合', '下', '，', '歼灭', '关东军', '67万', '人', '，', '彻底', '结束', '了', '日本', '对', '中国', '东北', '长', '达', '14', '年', '之', '久', '的', '统治', '。']","(38, 39)","(31, 32)",民国史 (史仲文-胡晓林).txt
中国民主政团同盟,中国,"['民国', '三十', '年', '三月', '，', '各', '民主党派', '联合', '组成', '的', '中国', '民主', '政团', '同盟', '成立', '，', '成为', '中国', '政坛', '上', '代表', '第三', '种', '政治', '势力', '的', '政党', '。']","(17, 18)","(10, 14)",民国史 (史仲文-胡晓林).txt
中国共产党,中国,"['在', '随后', '的', '几', '个', '月', '中', '，', '中国', '共产党', '同', '中国', '国民党', '就', '结束', '两', '党', '、', '两', '军', '和', '两', '个', '政权', '的', '对立', '局面', '，', '进行', '了', '积极', '而', '有效', '的', '谈判', '，', '并', '取得', '了', '关于', '红军', '改编', '和', '有关', '苏维埃', '区域', '的', '一般性', '协议', '。']","(11, 12)","(8, 10)",民国史 (史仲文-胡晓林).txt
蒙疆联合自治委员会,蒙疆,"['七七', '事变', '之后', '，', '在', '沦陷区', '，', '日本', '扶植', '的', '傀儡', '政权', '，', '除', '伪满洲', '国外', '，', '还有', '：', '民国', '二十六', '年', '十一月', '，', '在', '张家口', '成立', '的', '蒙疆', '联合', '自治', '委员会', '，', '民国', '二十八年', '九月', '改', '为', '蒙疆', '联合', '自治', '政府', '；']","(38, 39)","(28, 32)",民国史 (史仲文-胡晓林).txt
汪精卫集团,上海,"['十一月', '一日', '至', '十二月', '三十日', '，', '汪', '精卫', '集团', '与', '日方', '在', '上海', '举行', '秘密', '谈判', '，', '并', '签订', '了', '《日华新关系调整要纲》', '。']","(12, 13)","(6, 9)",民国史 (史仲文-胡晓林).txt
人民解放军,长江,"['由于', '国民党', '政府', '拒绝', '在', '《国内和平协定》', '上', '签字', '，', '四月', '二十一日', '，', '人民', '解放军', '强渡', '长江', '。']","(15, 16)","(12, 14)",民国史 (史仲文-胡晓林).txt
中国民主政团同盟,重庆,"['早', '在', '民国', '三十三年', '九月', '，', '中国', '民主', '政团', '同盟', '在', '重庆', '召开', '全国', '代表', '会议', '，', '决定', '将', '""', '政团', '同盟', '""', '改组', '为', '""', '中国', '民主', '同盟', '""', '。']","(11, 12)","(6, 10)",民国史 (史仲文-胡晓林).txt
中国民主同盟,重庆,"['民国', '三十四年', '十月', '，', '中国', '民主', '同盟', '在', '重庆', '召开', '临时', '全国', '代表大会', '，', '即', '第一', '次', '全国', '代表大会', '。']","(8, 9)","(4, 7)",民国史 (史仲文-胡晓林).txt
中国民主同盟,中国,"['大会', '政治', '报告', '指出', '，', '""', '中国', '民主', '同盟', '在', '中国', '所', '要', '建立', '的', '民主', '制度', '，', '绝对', '不', '是', '，', '并且', '绝对', '不', '可能', '，', '把', '英', '美', '或', '苏联式', '的', '民主', '全盘', '抄袭', '""', '，', '而是', '""', '要', '依靠', '英', '、', '美', '、', '苏', '的', '经验', '，', '树立', '适合', '中国', '国情', '的', '民主', '制度', '。']","(10, 11)","(6, 9)",民国史 (史仲文-胡晓林).txt
中国民主促进会,上海,"['民国', '三十四', '年', '十二月', '三十日', '，', '中国', '民主', '促进会', '在', '上海', '成立', '。']","(10, 11)","(6, 9)",民国史 (史仲文-胡晓林).txt
九三学社,重庆,"['民国', '三十五年', '五月', '四日', '，', '九三学社', '在', '重庆', '召开', '成立', '大会', '，', '许德珩', '等', '为', '理事', '。']","(7, 8)","(5, 6)",民国史 (史仲文-胡晓林).txt
中国致公党,香港,"['同年', '五月', '，', '中国', '致公党', '在', '香港', '召开', '第三', '次', '全国', '代表大会', '，', '确定', '了', '新', '的', '政治', '路线', '。']","(6, 7)","(3, 5)",民国史 (史仲文-胡晓林).txt
台湾民主自治同盟,香港,"['同时期', '，', '以', '谢雪红', '（', '1901-1970', '年', '）', '为首', '的', '台湾', '民主', '自治', '同盟', '在', '香港', '宣布', '成立', '，', '并', '投入', '反对', '美', '蒋', '的', '斗争', '。']","(15, 16)","(10, 14)",民国史 (史仲文-胡晓林).txt
美军暴行联合总会,上海,"['民国', '三十六年', '三月', '八日', '，', '全国', '学生', '抗议', '美军', '暴行', '联合', '总会', '在', '上海', '成立', '。']","(13, 14)","(8, 12)",民国史 (史仲文-胡晓林).txt
中央人民政府委员会,北京中南海勤政殿,"['十月', '一日', '，', '中央', '人民政府', '委员会', '在', '北京', '中南海', '勤政殿', '举行', '首', '次', '会议', '，', '中央', '人民政府', '主席', '、', '副', '主席', '和', '委员', '宣布', '就职', '。']","(7, 10)","(3, 6)",民国史 (史仲文-胡晓林).txt
中华人民共和国中央人民政府,中国,"['会议', '公告', '向', '全世界', '各国', '政府', '宣布', '：', '中华人民共和国', '中央', '人民政府', '是', '代表', '中国', '人民', '的', '唯一', '合法', '政府', '。']","(13, 14)","(8, 11)",民国史 (史仲文-胡晓林).txt
开平矿务局,大冶,"['第二', '次', '鸦片', '战争', '后', '，', '从', '60', '年代', '开始', '，', '清政府', '的', '一些', '官僚', '掀起', '了', '洋务', '运动', '，', '先后', '创办', '了', '一些', '军事', '工业', '、', '民用', '工业', '，', '较', '著名', '的', '有', '江南', '制造', '总局', '、', '福州', '船政局', '、', '轮船', '招商局', '、', '开平', '矿务局', '、', '汉阳', '铁厂', '、', '大冶', '铁矿', '等等', '。']","(50, 51)","(44, 46)",民国史 (史仲文-胡晓林).txt
汉阳铁厂,大冶,"['第二', '次', '鸦片', '战争', '后', '，', '从', '60', '年代', '开始', '，', '清政府', '的', '一些', '官僚', '掀起', '了', '洋务', '运动', '，', '先后', '创办', '了', '一些', '军事', '工业', '、', '民用', '工业', '，', '较', '著名', '的', '有', '江南', '制造', '总局', '、', '福州', '船政局', '、', '轮船', '招商局', '、', '开平', '矿务局', '、', '汉阳', '铁厂', '、', '大冶', '铁矿', '等等', '。']","(50, 51)","(47, 49)",民国史 (史仲文-胡晓林).txt
大达内河轮船公司,烟台,"['此外', '，', '南通', '的', '大达', '内河', '轮船', '公司', '、', '烟台', '的', '政记', '轮船', '公司', '、', '上海', '的', '宁绍', '轮船', '公司', '等', '也', '是', '著名', '的', '民族', '航运', '企业', '。']","(9, 10)","(4, 8)",民国史 (史仲文-胡晓林).txt
信义银行,杭州,"['在', '中国', '自办', '银行', '中', '，', '私人', '创办', '的', '银行', '也', '已', '出现', '，', '如', '上海', '的', '信诚', '银行', '、', '四', '明', '商业', '储蓄', '银行', '、', '镇江', '的', '信义', '银行', '、', '杭州', '的', '浙江', '铁路', '兴业', '银行', '等等', '。']","(31, 32)","(28, 30)",民国史 (史仲文-胡晓林).txt
北京政府,南京,"['（', '三', '）', '北京', '政府', '时期', '的', '社会', '经济', '南京', '临时', '政府', '存在', '仅仅', '3', '个', '月', '，', '在', '袁世凯', '军阀', '势力', '的', '胁迫', '下', '，', '孙中山', '被迫', '辞去', '临时', '大', '总统', '之', '职', '。']","(9, 10)","(3, 5)",民国史 (史仲文-胡晓林).txt
大清银行,北京,"['民国', '元年', '四月', '，', '北京', '政府', '决定', '以', '原', '大清', '银行', '为', '基础', '，', '在', '北京', '设立', '中国银行', '筹备处', '。']","(15, 16)","(9, 11)",民国史 (史仲文-胡晓林).txt
北京政府,北京,"['除', '中国', '、', '交通', '两', '行', '外', '，', '北京', '政府', '还', '在', '北京', '成立', '了', '殖边', '银行', '、', '劝业', '银行', '、', '中国', '农工', '银行', '、', '新华', '储蓄', '银行', '、', '中国', '实业', '银行', '（', '后', '迁', '上海', '）', '，', '在', '上海', '设立', '了', '兴华', '汇业', '银行', '，', '在', '成都', '设立', '了', '中国', '惠工', '银行', '等', '。']","(12, 13)","(8, 10)",民国史 (史仲文-胡晓林).txt
中国实业银行,上海,"['除', '中国', '、', '交通', '两', '行', '外', '，', '北京', '政府', '还', '在', '北京', '成立', '了', '殖边', '银行', '、', '劝业', '银行', '、', '中国', '农工', '银行', '、', '新华', '储蓄', '银行', '、', '中国', '实业', '银行', '（', '后', '迁', '上海', '）', '，', '在', '上海', '设立', '了', '兴华', '汇业', '银行', '，', '在', '成都', '设立', '了', '中国', '惠工', '银行', '等', '。']","(35, 36)","(29, 32)",民国史 (史仲文-胡晓林).txt
兴华汇业银行,成都,"['除', '中国', '、', '交通', '两', '行', '外', '，', '北京', '政府', '还', '在', '北京', '成立', '了', '殖边', '银行', '、', '劝业', '银行', '、', '中国', '农工', '银行', '、', '新华', '储蓄', '银行', '、', '中国', '实业', '银行', '（', '后', '迁', '上海', '）', '，', '在', '上海', '设立', '了', '兴华', '汇业', '银行', '，', '在', '成都', '设立', '了', '中国', '惠工', '银行', '等', '。']","(47, 48)","(42, 45)",民国史 (史仲文-胡晓林).txt
永安纺织公司,上海,"['永安', '纺织', '公司', '：', '这', '是', '当时', '上海', '较', '大', '的', '一', '家', '纺织', '企业', '，', '民国', '五', '年', '由', '实业家', '郭乐', '、', '郭顺', '创设', '于', '上海', '。']","(7, 8)","(0, 3)",民国史 (史仲文-胡晓林).txt
茂新二厂,无锡,"['民国', '七', '年', '买', '下', '惠元', '粉厂', '，', '改', '为', '茂新', '二', '厂', '，', '民国八年', '在', '无锡', '设', '茂新', '三', '厂', '，', '民国', '九', '年', '在', '济南', '建成', '茂', '新', '四', '厂', '。']","(16, 17)","(10, 13)",民国史 (史仲文-胡晓林).txt
丹华火柴公司,上海,"['这时期', '较', '著名', '的', '民族', '火柴', '企业', '有', '北京', '、', '天津', '的', '丹华', '火柴', '公司', '、', '上海', '的', '荧昌', '、', '中华', '火柴', '公司', '、', '武汉', '的', '燮昌', '火柴', '公司', '等', '。']","(16, 17)","(12, 15)",民国史 (史仲文-胡晓林).txt
丹华火柴公司,荧昌,"['这时期', '较', '著名', '的', '民族', '火柴', '企业', '有', '北京', '、', '天津', '的', '丹华', '火柴', '公司', '、', '上海', '的', '荧昌', '、', '中华', '火柴', '公司', '、', '武汉', '的', '燮昌', '火柴', '公司', '等', '。']","(18, 19)","(12, 15)",民国史 (史仲文-胡晓林).txt
中华火柴公司,武汉,"['这时期', '较', '著名', '的', '民族', '火柴', '企业', '有', '北京', '、', '天津', '的', '丹华', '火柴', '公司', '、', '上海', '的', '荧昌', '、', '中华', '火柴', '公司', '、', '武汉', '的', '燮昌', '火柴', '公司', '等', '。']","(24, 25)","(20, 23)",民国史 (史仲文-胡晓林).txt
天津塘沽创立久大精盐公司,塘沽,"['民国', '三', '年', '，', '范旭东', '在', '天津', '塘沽', '创立', '久大精盐', '公司', '，', '先后', '在', '塘沽', '设立', '6', '个', '厂', '。']","(14, 15)","(6, 11)",民国史 (史仲文-胡晓林).txt
开滦矿务局,日本,"['但', '这', '时期', '，', '一些', '大', '煤矿', '却', '为', '外商', '控制', '，', '如', '英商', '控制', '了', '开滦', '矿务局', '、', '门头沟', '煤矿', '，', '日本', '控制', '了', '抚顺', '煤矿', '等', '。']","(22, 23)","(16, 18)",民国史 (史仲文-胡晓林).txt
门头沟煤矿,日本,"['但', '这', '时期', '，', '一些', '大', '煤矿', '却', '为', '外商', '控制', '，', '如', '英商', '控制', '了', '开滦', '矿务局', '、', '门头沟', '煤矿', '，', '日本', '控制', '了', '抚顺', '煤矿', '等', '。']","(22, 23)","(19, 21)",民国史 (史仲文-胡晓林).txt
永安公司,上海,"['永安', '公司', '：', '清', '光绪三十三年', '（', '1907年', '）', '，', '侨商', '郭乐', '、', '郭泉', '兄弟', '在', '香港', '开设', '永安', '公司', '，', '民国', '七', '年', '，', '在', '上海', '设立', '永安', '分公司', '。']","(25, 26)","(17, 19)",民国史 (史仲文-胡晓林).txt
新新公司,广东,"['新新', '公司', '：', '由', '广东', '商人', '刘锡基', '发起', '，', '民国', '十五年', '一月', '在', '上海', '开业', '，', '资本', '352万', '元', '。']","(4, 5)","(0, 2)",民国史 (史仲文-胡晓林).txt
新新公司,南京路,"['上海', '的', '先施', '、', '永安', '、', '新新', '公司', '都', '处在', '繁华', '的', '南京路', '上', '，', '为', '当时', '上海', '三', '大', '百货公司', '。']","(12, 13)","(6, 8)",民国史 (史仲文-胡晓林).txt
通辽铁路,洮南,"['这', '时期', '完成', '了', '粤汉', '路', '湘鄂段', '、', '陇海路', '洛阳', '至', '灵宝段', '、', '开封', '至', '连云港', '段', '、', '云南', '的', '个旧', '-', '碧色寨', '-', '石屏', '铁路', '、', '东北', '的', '打', '虎', '山', '-', '通辽', '铁路', '、', '洮南', '-', '昂昂溪', '铁路', '、', '京绥路', '大部分', '等等', '。']","(36, 37)","(33, 35)",民国史 (史仲文-胡晓林).txt
通辽铁路,昂昂溪,"['这', '时期', '完成', '了', '粤汉', '路', '湘鄂段', '、', '陇海路', '洛阳', '至', '灵宝段', '、', '开封', '至', '连云港', '段', '、', '云南', '的', '个旧', '-', '碧色寨', '-', '石屏', '铁路', '、', '东北', '的', '打', '虎', '山', '-', '通辽', '铁路', '、', '洮南', '-', '昂昂溪', '铁路', '、', '京绥路', '大部分', '等等', '。']","(38, 39)","(33, 35)",民国史 (史仲文-胡晓林).txt
通辽铁路,京绥路,"['这', '时期', '完成', '了', '粤汉', '路', '湘鄂段', '、', '陇海路', '洛阳', '至', '灵宝段', '、', '开封', '至', '连云港', '段', '、', '云南', '的', '个旧', '-', '碧色寨', '-', '石屏', '铁路', '、', '东北', '的', '打', '虎', '山', '-', '通辽', '铁路', '、', '洮南', '-', '昂昂溪', '铁路', '、', '京绥路', '大部分', '等等', '。']","(41, 42)","(33, 35)",民国史 (史仲文-胡晓林).txt
三井银行,英国,"['外国', '在', '华', '许多', '重要', '银行', '是', '在', '民国', '六', '年', '以后', '设立', '的', '，', '如', '日本', '的', '三井', '银行', '、', '三菱', '银行', '，', '英国', '的', '大', '英', '银行', '、', '通济隆', '银行', '，', '美国', '的', '运通', '银行', '、', '友华', '银行', '、', '大通', '银行', '，', '荷兰', '的', '安达', '银行', '，', '意大利', '的', '华义', '银行', '等等', '。']","(24, 25)","(18, 20)",民国史 (史仲文-胡晓林).txt
三菱银行,英国,"['外国', '在', '华', '许多', '重要', '银行', '是', '在', '民国', '六', '年', '以后', '设立', '的', '，', '如', '日本', '的', '三井', '银行', '、', '三菱', '银行', '，', '英国', '的', '大', '英', '银行', '、', '通济隆', '银行', '，', '美国', '的', '运通', '银行', '、', '友华', '银行', '、', '大通', '银行', '，', '荷兰', '的', '安达', '银行', '，', '意大利', '的', '华义', '银行', '等等', '。']","(24, 25)","(21, 23)",民国史 (史仲文-胡晓林).txt
英银行,美国,"['外国', '在', '华', '许多', '重要', '银行', '是', '在', '民国', '六', '年', '以后', '设立', '的', '，', '如', '日本', '的', '三井', '银行', '、', '三菱', '银行', '，', '英国', '的', '大', '英', '银行', '、', '通济隆', '银行', '，', '美国', '的', '运通', '银行', '、', '友华', '银行', '、', '大通', '银行', '，', '荷兰', '的', '安达', '银行', '，', '意大利', '的', '华义', '银行', '等等', '。']","(33, 34)","(27, 29)",民国史 (史仲文-胡晓林).txt
通济隆银行,美国,"['外国', '在', '华', '许多', '重要', '银行', '是', '在', '民国', '六', '年', '以后', '设立', '的', '，', '如', '日本', '的', '三井', '银行', '、', '三菱', '银行', '，', '英国', '的', '大', '英', '银行', '、', '通济隆', '银行', '，', '美国', '的', '运通', '银行', '、', '友华', '银行', '、', '大通', '银行', '，', '荷兰', '的', '安达', '银行', '，', '意大利', '的', '华义', '银行', '等等', '。']","(33, 34)","(30, 32)",民国史 (史仲文-胡晓林).txt
友华银行,荷兰,"['外国', '在', '华', '许多', '重要', '银行', '是', '在', '民国', '六', '年', '以后', '设立', '的', '，', '如', '日本', '的', '三井', '银行', '、', '三菱', '银行', '，', '英国', '的', '大', '英', '银行', '、', '通济隆', '银行', '，', '美国', '的', '运通', '银行', '、', '友华', '银行', '、', '大通', '银行', '，', '荷兰', '的', '安达', '银行', '，', '意大利', '的', '华义', '银行', '等等', '。']","(44, 45)","(38, 40)",民国史 (史仲文-胡晓林).txt
大通银行,荷兰,"['外国', '在', '华', '许多', '重要', '银行', '是', '在', '民国', '六', '年', '以后', '设立', '的', '，', '如', '日本', '的', '三井', '银行', '、', '三菱', '银行', '，', '英国', '的', '大', '英', '银行', '、', '通济隆', '银行', '，', '美国', '的', '运通', '银行', '、', '友华', '银行', '、', '大通', '银行', '，', '荷兰', '的', '安达', '银行', '，', '意大利', '的', '华义', '银行', '等等', '。']","(44, 45)","(41, 43)",民国史 (史仲文-胡晓林).txt
大通银行,意大利,"['外国', '在', '华', '许多', '重要', '银行', '是', '在', '民国', '六', '年', '以后', '设立', '的', '，', '如', '日本', '的', '三井', '银行', '、', '三菱', '银行', '，', '英国', '的', '大', '英', '银行', '、', '通济隆', '银行', '，', '美国', '的', '运通', '银行', '、', '友华', '银行', '、', '大通', '银行', '，', '荷兰', '的', '安达', '银行', '，', '意大利', '的', '华义', '银行', '等等', '。']","(49, 50)","(41, 43)",民国史 (史仲文-胡晓林).txt
安达银行,意大利,"['外国', '在', '华', '许多', '重要', '银行', '是', '在', '民国', '六', '年', '以后', '设立', '的', '，', '如', '日本', '的', '三井', '银行', '、', '三菱', '银行', '，', '英国', '的', '大', '英', '银行', '、', '通济隆', '银行', '，', '美国', '的', '运通', '银行', '、', '友华', '银行', '、', '大通', '银行', '，', '荷兰', '的', '安达', '银行', '，', '意大利', '的', '华义', '银行', '等等', '。']","(49, 50)","(46, 48)",民国史 (史仲文-胡晓林).txt
帝俄,德国,"['②', '日', '、', '美', '加紧', '对', '华', '经济', '侵略', '大战', '结束', '后', '，', '由于', '帝', '俄', '被', '十月革命', '推翻', '，', '德国', '战败', '，', '一厥不振', '，', '法国', '在', '大战', '中', '损失', '较', '大', '，', '有待', '恢复', '，', '故', '这', '三', '国', '对', '华', '经济', '侵略', '的', '力量', '受到', '较', '大', '削弱', '。']","(20, 21)","(14, 16)",民国史 (史仲文-胡晓林).txt
广州国民政府,广东省,"['广州', '国民', '政府', '成立', '后', '，', '在', '财政部长', '兼', '广东省', '财政', '厅长', '宋子文', '的', '主持', '下', '，', '对', '各项', '税收', '进行', '整顿', '。']","(9, 10)","(0, 3)",民国史 (史仲文-胡晓林).txt
国民政府,广东省,"['通过', '对', '各项', '税收', '的', '整顿', '、', '清理', '，', '国民', '政府', '、', '广东省', '各项', '税收', '有', '很', '大', '增加', '。']","(12, 13)","(9, 11)",民国史 (史仲文-胡晓林).txt
黄埔商埠股份有限公司,黄埔,"['国民', '政府', '还', '批准', '成立', '""', '黄埔', '商埠', '股份', '有限公司', '""', '，', '负责', '黄埔', '海港', '的', '具体', '建设', '。']","(13, 14)","(6, 10)",民国史 (史仲文-胡晓林).txt
广州国民政府,武汉,"['随着', '北伐军', '的', '胜利', '进军', '，', '广州', '国民', '政府', '也', '迁', '到', '了', '武汉', '。']","(13, 14)","(6, 9)",民国史 (史仲文-胡晓林).txt
武汉国民政府,长沙,"['从', '民国', '十六年', '元旦', '起', '，', '武汉', '国民', '政府', '在', '长沙', '、', '岳阳', '、', '武汉', '、', '宜昌', '、', '沙市', '、', '九江', '等', '地', '征收', '关税', '附税', '，', '其', '附税', '税率', '为', '、', '普通', '商品', '2.5％', '，', '奢侈品', '5％', '。']","(10, 11)","(6, 9)",民国史 (史仲文-胡晓林).txt
武汉国民政府,岳阳,"['从', '民国', '十六年', '元旦', '起', '，', '武汉', '国民', '政府', '在', '长沙', '、', '岳阳', '、', '武汉', '、', '宜昌', '、', '沙市', '、', '九江', '等', '地', '征收', '关税', '附税', '，', '其', '附税', '税率', '为', '、', '普通', '商品', '2.5％', '，', '奢侈品', '5％', '。']","(12, 13)","(6, 9)",民国史 (史仲文-胡晓林).txt
武汉国民政府,武汉,"['从', '民国', '十六年', '元旦', '起', '，', '武汉', '国民', '政府', '在', '长沙', '、', '岳阳', '、', '武汉', '、', '宜昌', '、', '沙市', '、', '九江', '等', '地', '征收', '关税', '附税', '，', '其', '附税', '税率', '为', '、', '普通', '商品', '2.5％', '，', '奢侈品', '5％', '。']","(14, 15)","(6, 9)",民国史 (史仲文-胡晓林).txt
国民政府,武汉,"['三', '、', '南京', '国民', '政府', '时期', '社会', '经济', '的', '曲折', '发展', '（', '一', '）', '南京', '国民', '政府', '的', '基本', '经济', '政策', '民国', '十六年', '（', '1927年', '）', '""', '四·一二', '""', '政变', '后', '，', '国民党', '蒋介石', '集团', '在', '南京', '建立', '了', '国民', '政府', '和', '国民党', '中央', '，', '与', '武汉', '的', '国民党', '中央', '和', '国民', '政府', '相', '对抗', '。']","(46, 47)","(39, 41)",民国史 (史仲文-胡晓林).txt
国民党中央特别委员会,南京,"['九月', '十六日', '，', '国民党', '宁', '、', '汉', '双方', '和', '以', '西山', '会议', '派', '为主', '的', '沪方', '在', '南京', '成立', '国民党', '中央', '特别', '委员会', '，', '二十日', '又', '在', '南京', '成立', '了', '统一', '的', '国民', '政府', '。']","(27, 28)","(19, 23)",民国史 (史仲文-胡晓林).txt
国民政府,上海,"['民国', '十七年', '六月', '，', '国民', '政府', '在', '上海', '召开', '全国', '经济', '会议', '，', '参加', '这', '次', '会议', '的', '除', '中央', '和', '各省', '的', '财政', '官员', '45', '人', '外', '，', '还', '邀请', '了', '70', '多', '名', '中国', '著名', '银行家', '和', '财政', '专家', '参加', '，', '着重', '咨询', '对', '整顿', '财政', '金融', '和', '发展', '工贸', '等', '方面', '的', '意见', '。']","(7, 8)","(4, 6)",民国史 (史仲文-胡晓林).txt
金陵大学农学院,安徽,"['还', '曾', '与', '金陵', '大学', '农学院', '在', '安徽', '创办', '农业', '实验区', '。']","(7, 8)","(3, 6)",民国史 (史仲文-胡晓林).txt
