Ns,Ns,"(31, 32)","(34, 35)",宣武门,太平湖,"['咸丰', '十年', '，', '十九岁', '的', '醇', '郡王', '奕', '囗', '奉旨', '与', '懿', '贵妃', '叶赫那拉', '氏', '的', '妹妹', '成婚', '，', '依例', '先行', '分府', '出宫', '，', '他', '受', '赐', '的', '府邸', '坐落', '在', '宣武门', '内', '的', '太平湖', '东岸', '，', '即', '现在', '中央音乐学院', '所在地', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(17, 18)","(21, 22)",日,日本,"['后来', '美国国务院', '发表', '了', '一些', '秘密文件', '，', '其中', '《一九三一年美国外交文件》', '一书', '，', '公布', '了', '那年', '十一月', '二十七日', '美驻', '日', '大使', '福白斯', '交给', '日本', '外务大臣', '币原', '的', '一份', '党书', '，', '透露', '了', '美国政府', '当时', '“', '曾', '劝', '中国政府', '采取', '妥协', '步调', '”', '。']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(19, 20)","(21, 22)",福白斯,日本,"['后来', '美国国务院', '发表', '了', '一些', '秘密文件', '，', '其中', '《一九三一年美国外交文件》', '一书', '，', '公布', '了', '那年', '十一月', '二十七日', '美驻', '日', '大使', '福白斯', '交给', '日本', '外务大臣', '币原', '的', '一份', '党书', '，', '透露', '了', '美国政府', '当时', '“', '曾', '劝', '中国政府', '采取', '妥协', '步调', '”', '。']",《溥仪自传--我的前半生》.txt
Nh,BOOK,"(22, 25)","(15, 16)",上据西·莱特,《国际事件》,"['至于', '日美', '对', '东北', '问题', '的', '秘密', '谈判', '，', '则', '在', '一九三五年', '十二月', '号', '的', '《国际事件》', '（', 'InternationalAffairs', '，', '1935Dec', '.', '）', '上据西', '·', '莱特', '的', '一篇', '文章', '《美国人对远东问题的观点》', '（', 'Q', '．', 'Wright', '：', 'AmericanViewoftheFarEasternProblem', '）', '中', '揭露', '了', '出来', '。']",《溥仪自传--我的前半生》.txt
Nh,BOOK,"(22, 25)","(28, 29)",上据西·莱特,《美国人对远东问题的观点》,"['至于', '日美', '对', '东北', '问题', '的', '秘密', '谈判', '，', '则', '在', '一九三五年', '十二月', '号', '的', '《国际事件》', '（', 'InternationalAffairs', '，', '1935Dec', '.', '）', '上据西', '·', '莱特', '的', '一篇', '文章', '《美国人对远东问题的观点》', '（', 'Q', '．', 'Wright', '：', 'AmericanViewoftheFarEasternProblem', '）', '中', '揭露', '了', '出来', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(25, 26)","(32, 33)",日本,日本,"['“', '调查团', '要来', '了', '，', '”', '郑孝胥', '是', '这样', '告诉', '我', '的', '，', '“', '国民党', '请', '他们', '来', '调查', '，', '想', '请', '他们', '帮忙', '对付', '日本', '，', '其实', '他们', '是', '不', '对付', '日本', '的', '。']",《溥仪自传--我的前半生》.txt
Ns,Nh,"(0, 1)","(5, 6)",沈阳,蒋介石,"['沈阳', '事变', '发生', '后', '，', '蒋介石', '一再', '电', '张学良', '转命', '东北', '驻军', '：', '“', '为免', '事件', '扩大', '，', '绝对', '不', '抵抗', '。', '”']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(5, 6)","(8, 9)",蒋介石,张学良,"['沈阳', '事变', '发生', '后', '，', '蒋介石', '一再', '电', '张学良', '转命', '东北', '驻军', '：', '“', '为免', '事件', '扩大', '，', '绝对', '不', '抵抗', '。', '”']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(1, 2)","(6, 7)",由五国,英国,"['调查团', '由五国', '委员', '组成', '，', '即', '英国', '的', '李顿', '爵士', '、', '美国', '的', '佛兰', '克洛斯', '·', '麦考益', '少将', '、', '法国', '的', '亨利', '·', '克劳德', '中将', '、', '意大利', '的', '格迪', '伯爵', '和', '德国', '的', '恩利克', '希尼', '博士', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(1, 2)","(8, 9)",由五国,李顿,"['调查团', '由五国', '委员', '组成', '，', '即', '英国', '的', '李顿', '爵士', '、', '美国', '的', '佛兰', '克洛斯', '·', '麦考益', '少将', '、', '法国', '的', '亨利', '·', '克劳德', '中将', '、', '意大利', '的', '格迪', '伯爵', '和', '德国', '的', '恩利克', '希尼', '博士', '。']",《溥仪自传--我的前半生》.txt
Ns,Nh,"(6, 7)","(8, 9)",英国,李顿,"['调查团', '由五国', '委员', '组成', '，', '即', '英国', '的', '李顿', '爵士', '、', '美国', '的', '佛兰', '克洛斯', '·', '麦考益', '少将', '、', '法国', '的', '亨利', '·', '克劳德', '中将', '、', '意大利', '的', '格迪', '伯爵', '和', '德国', '的', '恩利克', '希尼', '博士', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(6, 7)","(11, 12)",英国,美国,"['调查团', '由五国', '委员', '组成', '，', '即', '英国', '的', '李顿', '爵士', '、', '美国', '的', '佛兰', '克洛斯', '·', '麦考益', '少将', '、', '法国', '的', '亨利', '·', '克劳德', '中将', '、', '意大利', '的', '格迪', '伯爵', '和', '德国', '的', '恩利克', '希尼', '博士', '。']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(8, 9)","(11, 12)",李顿,美国,"['调查团', '由五国', '委员', '组成', '，', '即', '英国', '的', '李顿', '爵士', '、', '美国', '的', '佛兰', '克洛斯', '·', '麦考益', '少将', '、', '法国', '的', '亨利', '·', '克劳德', '中将', '、', '意大利', '的', '格迪', '伯爵', '和', '德国', '的', '恩利克', '希尼', '博士', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(8, 9)","(14, 18)",李顿,克洛斯·麦考益少将,"['调查团', '由五国', '委员', '组成', '，', '即', '英国', '的', '李顿', '爵士', '、', '美国', '的', '佛兰', '克洛斯', '·', '麦考益', '少将', '、', '法国', '的', '亨利', '·', '克劳德', '中将', '、', '意大利', '的', '格迪', '伯爵', '和', '德国', '的', '恩利克', '希尼', '博士', '。']",《溥仪自传--我的前半生》.txt
Ns,Nh,"(11, 12)","(14, 18)",美国,克洛斯·麦考益少将,"['调查团', '由五国', '委员', '组成', '，', '即', '英国', '的', '李顿', '爵士', '、', '美国', '的', '佛兰', '克洛斯', '·', '麦考益', '少将', '、', '法国', '的', '亨利', '·', '克劳德', '中将', '、', '意大利', '的', '格迪', '伯爵', '和', '德国', '的', '恩利克', '希尼', '博士', '。']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(14, 18)","(19, 20)",克洛斯·麦考益少将,法国,"['调查团', '由五国', '委员', '组成', '，', '即', '英国', '的', '李顿', '爵士', '、', '美国', '的', '佛兰', '克洛斯', '·', '麦考益', '少将', '、', '法国', '的', '亨利', '·', '克劳德', '中将', '、', '意大利', '的', '格迪', '伯爵', '和', '德国', '的', '恩利克', '希尼', '博士', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(14, 18)","(21, 24)",克洛斯·麦考益少将,亨利·克劳德,"['调查团', '由五国', '委员', '组成', '，', '即', '英国', '的', '李顿', '爵士', '、', '美国', '的', '佛兰', '克洛斯', '·', '麦考益', '少将', '、', '法国', '的', '亨利', '·', '克劳德', '中将', '、', '意大利', '的', '格迪', '伯爵', '和', '德国', '的', '恩利克', '希尼', '博士', '。']",《溥仪自传--我的前半生》.txt
Ns,Nh,"(19, 20)","(21, 24)",法国,亨利·克劳德,"['调查团', '由五国', '委员', '组成', '，', '即', '英国', '的', '李顿', '爵士', '、', '美国', '的', '佛兰', '克洛斯', '·', '麦考益', '少将', '、', '法国', '的', '亨利', '·', '克劳德', '中将', '、', '意大利', '的', '格迪', '伯爵', '和', '德国', '的', '恩利克', '希尼', '博士', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(19, 20)","(26, 27)",法国,意大利,"['调查团', '由五国', '委员', '组成', '，', '即', '英国', '的', '李顿', '爵士', '、', '美国', '的', '佛兰', '克洛斯', '·', '麦考益', '少将', '、', '法国', '的', '亨利', '·', '克劳德', '中将', '、', '意大利', '的', '格迪', '伯爵', '和', '德国', '的', '恩利克', '希尼', '博士', '。']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(21, 24)","(26, 27)",亨利·克劳德,意大利,"['调查团', '由五国', '委员', '组成', '，', '即', '英国', '的', '李顿', '爵士', '、', '美国', '的', '佛兰', '克洛斯', '·', '麦考益', '少将', '、', '法国', '的', '亨利', '·', '克劳德', '中将', '、', '意大利', '的', '格迪', '伯爵', '和', '德国', '的', '恩利克', '希尼', '博士', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(26, 27)","(31, 32)",意大利,德国,"['调查团', '由五国', '委员', '组成', '，', '即', '英国', '的', '李顿', '爵士', '、', '美国', '的', '佛兰', '克洛斯', '·', '麦考益', '少将', '、', '法国', '的', '亨利', '·', '克劳德', '中将', '、', '意大利', '的', '格迪', '伯爵', '和', '德国', '的', '恩利克', '希尼', '博士', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(8, 9)","(10, 11)",日本,上海,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(8, 9)","(12, 13)",日本,南京,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(8, 9)","(14, 15)",日本,汉口,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(10, 11)","(12, 13)",上海,南京,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(10, 11)","(14, 15)",上海,汉口,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(10, 11)","(16, 17)",上海,九江,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(12, 13)","(14, 15)",南京,汉口,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(12, 13)","(16, 17)",南京,九江,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(12, 13)","(18, 19)",南京,宜昌,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(14, 15)","(16, 17)",汉口,九江,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(14, 15)","(18, 19)",汉口,宜昌,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(14, 15)","(20, 21)",汉口,重庆,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(16, 17)","(18, 19)",九江,宜昌,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(16, 17)","(20, 21)",九江,重庆,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(18, 19)","(20, 21)",宜昌,重庆,"['一九三二年', '二月', '三日', '调查团', '启程', '，', '先', '在', '日本', '、', '上海', '、', '南京', '、', '汉口', '、', '九江', '、', '宜昌', '、', '重庆', '等', '地', '转', '了', '一圈', '，', '又', '在', '北平', '住', '了', '十天', '，', '到', '东北', '的', '时候', '已', '是', '五月份', '了', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(4, 5)","(10, 12)",南京政府,淞沪地区,"['根据', '这个', '协定', '，', '南京政府', '的', '军队', '从此', '不得', '进驻', '淞沪', '地区', '。']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(3, 4)","(10, 11)",庄士敦,伦敦,"['我', '想起', '当年', '庄士敦', '曾', '向', '我', '说', '过', '，', '伦敦', '的', '大门', '是', '为', '我', '打开', '着', '的', '，', '如果', '我', '现在', '对', '李顿', '说', '，', '我', '是', '叫', '土肥', '原骗', '来', '又', '被', '板垣', '威吓', '着', '当上', '“', '满洲国', '元首', '”', '的', '，', '我', '要求', '他们', '把', '我', '带到', '伦敦', '，', '他们', '肯不肯', '呢', '？']",《溥仪自传--我的前半生》.txt
Ni,Nh,"(13, 14)","(16, 17)",关东军,桥本,"['我', '这个', '念头', '刚一', '闪过', '，', '就', '想', '起来', '身边', '还', '坐', '着', '关东军', '的', '参谋长', '桥本', '虎之助', '和', '高参', '板垣', '征四郎', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(23, 24)","(29, 30)",满洲,满洲,"['我', '不由', '地向', '那青', '白脸', '瞄', '了', '一眼', '，', '然后', '老老实实', '按照', '他', '预先', '嘱咐', '过', '的', '说', '：', '“', '我', '是', '由于', '满洲', '民众', '的', '推戴', '才', '来到', '满洲', '的', '，', '我', '的', '国家', '完全', '是', '自愿', '自主', '的', '…', '…', '”']",《溥仪自传--我的前半生》.txt
Ns,BOOK,"(3, 4)","(4, 5)",日本,《中央公论》,"['这年', '十月', '，', '日本', '《中央公论》', '上', '刊出', '了', '驹', '井', '的', '一篇', '文章', '，', '郑垂', '把', '译文', '送来', '不久', '，', '《调查团报告书》', '也', '到', '了', '我', '手里', '，', '这', '两样', '东西', '，', '给', '了', '我', '一个', '统一', '的', '印象', '，', '正如', '郑氏', '父子', '所', '判断', '的', '，', '调查团', '所', '关心', '的', '是', '“', '机会', '”', '与', '“', '门户', '”', '问题', '。']",《溥仪自传--我的前半生》.txt
Nh,BOOK,"(14, 15)","(20, 21)",郑垂,《调查团报告书》,"['这年', '十月', '，', '日本', '《中央公论》', '上', '刊出', '了', '驹', '井', '的', '一篇', '文章', '，', '郑垂', '把', '译文', '送来', '不久', '，', '《调查团报告书》', '也', '到', '了', '我', '手里', '，', '这', '两样', '东西', '，', '给', '了', '我', '一个', '统一', '的', '印象', '，', '正如', '郑氏', '父子', '所', '判断', '的', '，', '调查团', '所', '关心', '的', '是', '“', '机会', '”', '与', '“', '门户', '”', '问题', '。']",《溥仪自传--我的前半生》.txt
Nh,BOOK,"(0, 1)","(4, 5)",驹井,《满洲国是向全世界宣称着》,"['驹井', '的', '文章', '题为', '《满洲国是向全世界宣称着》', '，', '内容', '是', '他', '与', '李顿', '等', '人', '会见', '的', '情形', '。']",《溥仪自传--我的前半生》.txt
Nh,BOOK,"(10, 11)","(4, 5)",李顿,《满洲国是向全世界宣称着》,"['驹井', '的', '文章', '题为', '《满洲国是向全世界宣称着》', '，', '内容', '是', '他', '与', '李顿', '等', '人', '会见', '的', '情形', '。']",《溥仪自传--我的前半生》.txt
Nh,BOOK,"(17, 18)","(21, 22)",陈彬,《满洲伪国》,"['现在', '郑垂', '的', '译文', '已', '不可', '得', '，', '只有', '借助于', '一篇', '不', '高明', '的', '译文', '，', '是', '陈彬', '龢', '编印', '的', '《满洲伪国》', '里', '的', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(4, 5)","(9, 10)",中国,美国,"['在', '昔', '围绕', '着', '中国', '的', '诸国', '中', '，', '美国', '是', '率先', '所说', '的', '精神', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(6, 7)","(8, 9)",英,法,"['由于', '海关', '上', '使用', '着', '许多', '英', '、', '法', '、', '日', '等', '国人', '，', '在', '中国', '被', '认为', '是', '最', '确实']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(6, 7)","(10, 11)",英,日,"['由于', '海关', '上', '使用', '着', '许多', '英', '、', '法', '、', '日', '等', '国人', '，', '在', '中国', '被', '认为', '是', '最', '确实']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(8, 9)","(10, 11)",法,日,"['由于', '海关', '上', '使用', '着', '许多', '英', '、', '法', '、', '日', '等', '国人', '，', '在', '中国', '被', '认为', '是', '最', '确实']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(8, 9)","(15, 16)",法,中国,"['由于', '海关', '上', '使用', '着', '许多', '英', '、', '法', '、', '日', '等', '国人', '，', '在', '中国', '被', '认为', '是', '最', '确实']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(10, 11)","(15, 16)",日,中国,"['由于', '海关', '上', '使用', '着', '许多', '英', '、', '法', '、', '日', '等', '国人', '，', '在', '中国', '被', '认为', '是', '最', '确实']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(8, 9)","(10, 11)",中国,中国,"['的', '行政', '机关', '，', '因此', '列强', '借款', '给', '中国', '，', '中国', '道', '得', '在', '财政', '上', '有所', '弥补', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(4, 5)","(7, 8)",满洲国,日本,"['我们', '满洲国', '，', '是', '满洲国', '人', '和', '日本', '人', '协力', '而', '建设', '的', '国家', '，', '因之新']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(11, 12)","(17, 18)",郑氏,中国,"['调查团', '的', '报告书', '中', '所', '代表', '的', '国联', '，', '正是', '以', '郑氏', '父子', '所', '希望', '的', '那种', '中国', '的', '管理者', '的', '态度', '出现', '的', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(6, 7)","(9, 10)",日本,满洲,"['这位', '管理者', '明确', '地', '表示', '：', '日本', '“', '为谋', '满洲', '之', '经济', '发展', '，', '要求', '建设', '一能', '维持秩序', '之', '巩固政权', '，', '此项', '要求', '，', '我', '等', '亦', '不', '以为', '无理', '”', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(5, 6)","(7, 8)",日本,满洲,"['调查团', '说', '，', '它', '理解', '日本', '称', '满洲', '为', '其', '生命线', '之', '意义', '，', '同情', '日本', '对', '“', '其', '自身', '安全', '之', '顾虑', '”', '，', '因此', '，', '“', '日本', '之欲谋', '阻止', '满洲', '被', '利用', '为', '攻击', '日本', '之', '根据地', '，', '以及', '为', '在', '某种', '情形', '之下', '满洲', '边境', '被', '外国', '军队', '冲', '过时', '，', '日本', '欲', '有', '采取', '适当', '军事行动', '之', '能力', '，', '吾', '人均', '可', '承认', '”', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(28, 29)","(31, 32)",日本,满洲,"['调查团', '说', '，', '它', '理解', '日本', '称', '满洲', '为', '其', '生命线', '之', '意义', '，', '同情', '日本', '对', '“', '其', '自身', '安全', '之', '顾虑', '”', '，', '因此', '，', '“', '日本', '之欲谋', '阻止', '满洲', '被', '利用', '为', '攻击', '日本', '之', '根据地', '，', '以及', '为', '在', '某种', '情形', '之下', '满洲', '边境', '被', '外国', '军队', '冲', '过时', '，', '日本', '欲', '有', '采取', '适当', '军事行动', '之', '能力', '，', '吾', '人均', '可', '承认', '”', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(31, 32)","(36, 37)",满洲,日本,"['调查团', '说', '，', '它', '理解', '日本', '称', '满洲', '为', '其', '生命线', '之', '意义', '，', '同情', '日本', '对', '“', '其', '自身', '安全', '之', '顾虑', '”', '，', '因此', '，', '“', '日本', '之欲谋', '阻止', '满洲', '被', '利用', '为', '攻击', '日本', '之', '根据地', '，', '以及', '为', '在', '某种', '情形', '之下', '满洲', '边境', '被', '外国', '军队', '冲', '过时', '，', '日本', '欲', '有', '采取', '适当', '军事行动', '之', '能力', '，', '吾', '人均', '可', '承认', '”', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(7, 8)","(13, 14)",日本,日本,"['不过', '调查团', '又', '认为', '，', '这样', '做法', '日本', '的', '财政负担', '必大', '，', '而且', '日本', '在', '满', '军队', '受时', '怀', '反侧', '之', '民众', '包围', '，', '其后', '又', '有', '包含', '敌意', '之', '中国', '，', '日本', '军队', '能否', '不', '受', '重大', '困难', '，', '亦殊', '难言', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(30, 31)","(32, 33)",中国,日本,"['不过', '调查团', '又', '认为', '，', '这样', '做法', '日本', '的', '财政负担', '必大', '，', '而且', '日本', '在', '满', '军队', '受时', '怀', '反侧', '之', '民众', '包围', '，', '其后', '又', '有', '包含', '敌意', '之', '中国', '，', '日本', '军队', '能否', '不', '受', '重大', '困难', '，', '亦殊', '难言', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(12, 13)","(18, 19)",满洲,中国,"['调查团', '并且', '认为', '“', '国际', '合作', '”', '的', '办法', '不但', '适于', '“', '满洲', '”', '，', '也', '适于', '对全', '中国', '使用', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(5, 6)","(7, 8)",日本,满洲,"['尽管', '调查团', '再三', '谈到', '尊重', '日本', '在', '满洲', '的', '权益', '，', '甚至', '把', '“', '九一八', '”', '事变', '也', '说', '成', '是', '日本', '的', '自卫', '行为', '，', '日本', '的', '外务省', '发言人', '却', '只', '表示同意', '一点', '，', '就是', '：', '“', '调查团', '关于', '满洲', '的', '建议', '，', '大可施', '于', '中国', '与', '列强', '间', '的', '关系', '而', '获得', '研益', '，', '如', '制定', '国际共管', '计划', '者', '，', '是', '也', '！', '”']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(21, 22)","(26, 27)",日本,日本,"['尽管', '调查团', '再三', '谈到', '尊重', '日本', '在', '满洲', '的', '权益', '，', '甚至', '把', '“', '九一八', '”', '事变', '也', '说', '成', '是', '日本', '的', '自卫', '行为', '，', '日本', '的', '外务省', '发言人', '却', '只', '表示同意', '一点', '，', '就是', '：', '“', '调查团', '关于', '满洲', '的', '建议', '，', '大可施', '于', '中国', '与', '列强', '间', '的', '关系', '而', '获得', '研益', '，', '如', '制定', '国际共管', '计划', '者', '，', '是', '也', '！', '”']",《溥仪自传--我的前半生》.txt
Ns,Ni,"(21, 22)","(28, 29)",日本,外务省,"['尽管', '调查团', '再三', '谈到', '尊重', '日本', '在', '满洲', '的', '权益', '，', '甚至', '把', '“', '九一八', '”', '事变', '也', '说', '成', '是', '日本', '的', '自卫', '行为', '，', '日本', '的', '外务省', '发言人', '却', '只', '表示同意', '一点', '，', '就是', '：', '“', '调查团', '关于', '满洲', '的', '建议', '，', '大可施', '于', '中国', '与', '列强', '间', '的', '关系', '而', '获得', '研益', '，', '如', '制定', '国际共管', '计划', '者', '，', '是', '也', '！', '”']",《溥仪自传--我的前半生》.txt
Ns,Ni,"(26, 27)","(28, 29)",日本,外务省,"['尽管', '调查团', '再三', '谈到', '尊重', '日本', '在', '满洲', '的', '权益', '，', '甚至', '把', '“', '九一八', '”', '事变', '也', '说', '成', '是', '日本', '的', '自卫', '行为', '，', '日本', '的', '外务省', '发言人', '却', '只', '表示同意', '一点', '，', '就是', '：', '“', '调查团', '关于', '满洲', '的', '建议', '，', '大可施', '于', '中国', '与', '列强', '间', '的', '关系', '而', '获得', '研益', '，', '如', '制定', '国际共管', '计划', '者', '，', '是', '也', '！', '”']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(40, 41)","(46, 47)",满洲,中国,"['尽管', '调查团', '再三', '谈到', '尊重', '日本', '在', '满洲', '的', '权益', '，', '甚至', '把', '“', '九一八', '”', '事变', '也', '说', '成', '是', '日本', '的', '自卫', '行为', '，', '日本', '的', '外务省', '发言人', '却', '只', '表示同意', '一点', '，', '就是', '：', '“', '调查团', '关于', '满洲', '的', '建议', '，', '大可施', '于', '中国', '与', '列强', '间', '的', '关系', '而', '获得', '研益', '，', '如', '制定', '国际共管', '计划', '者', '，', '是', '也', '！', '”']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(3, 4)","(5, 6)",曹汝霖,汪荣宝,"['国', '官吏', '如', '曹汝霖', '、', '汪荣宝', '等', '，', '亦', '以', '名义', '关系', '甚重', '为', '言', '。']",《溥仪自传--我的前半生》.txt
Ns,Nh,"(10, 11)","(12, 13)",天津,陈曾,"['这', '是', '我', '就任', '执政', '一个月', '后', '，', '请假', '回', '天津', '的', '陈曾', '寿寄来', '的', '“', '封奏', '”', '中', '的', '一段', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(10, 11)","(16, 17)",日本,塘沽,"['五月', '末', '，', '忙于', '打', '内战', '的', '南京政府', '进一步', '对', '日本', '妥协', '，', '签订', '了', '“', '塘沽', '协定', '”', '，', '将', '长城', '以南', '、', '冀东', '地', '区划', '为', '非武装', '区', '，', '撤走', '中国', '军队', '，', '使', '日本', '势力', '进一步', '控制', '了', '华北', '。']",《溥仪自传--我的前半生》.txt
